Time,Extension,Force,Strain 1
"194.95200","8.22787","22149.61133","7.5524"
"194.96200","8.22869","22150.06445","7.5537"
"194.97200","8.22956","22150.12305","7.5550"
"194.98200","8.23037","22150.32031","7.5563"
"194.99200","8.23112","22150.79102","7.5576"
"195.00200","8.23181","22151.01953","7.5589"
"195.01200","8.23256","22150.22070","7.5602"
"195.02200","8.23331","22148.28516","7.5615"
"195.03200","8.23419","22146.07227","7.5629"
"195.04200","8.23512","22144.62695","7.5655"
"195.05200","8.23612","22144.81250","7.5668"
"195.06200","8.23712","22147.22070","7.5668"
"195.07200","8.23794","22151.14648","7.5681"
"195.08200","8.23869","22155.38672","7.5694"
"195.09200","8.23944","22158.19727","7.5707"
"195.10200","8.24025","22159.24609","7.5720"
"195.11200","8.24112","22159.12695","7.5734"
"195.12200","8.24194","22158.65625","7.5760"
"195.13200","8.24275","22158.46680","7.5773"
"195.14200","8.24350","22158.57422","7.5786"
"195.15200","8.24425","22158.46680","7.5799"
"195.16200","8.24500","22157.80078","7.5812"
"195.17200","8.24587","22156.68750","7.5825"
"195.18200","8.24675","22156.01562","7.5838"
"195.19200","8.24775","22156.41211","7.5852"
"195.20200","8.24869","22158.18945","7.5865"
"195.21200","8.24956","22161.41992","7.5878"
"195.22200","8.25031","22164.84766","7.5891"
"195.23200","8.25106","22167.15234","7.5904"
"195.24200","8.25187","22168.04102","7.5917"
"195.25200","8.25275","22167.75781","7.5930"
"195.26200","8.25369","22167.33398","7.5943"
"195.27200","8.25450","22167.65430","7.5956"
"195.28200","8.25525","22168.50000","7.5970"
"195.29200","8.25600","22169.22852","7.5983"
"195.30200","8.25675","22169.15820","7.6009"
"195.31200","8.25750","22168.26562","7.6022"
"195.32200","8.25837","22167.08984","7.6035"
"195.33200","8.25931","22166.35938","7.6048"
"195.34200","8.26031","22166.85742","7.6061"
"195.35200","8.26119","22168.93359","7.6075"
"195.36200","8.26206","22171.97852","7.6088"
"195.37200","8.26281","22174.77734","7.6101"
"195.38200","8.26362","22176.40039","7.6114"
"195.39200","8.26450","22177.08008","7.6127"
"195.40200","8.26537","22177.41797","7.6153"
"195.41200","8.26619","22177.97461","7.6166"
"195.42200","8.26694","22178.71875","7.6179"
"195.43200","8.26769","22178.92578","7.6193"
"195.44200","8.26837","22178.12891","7.6206"
"195.45200","8.26919","22176.46484","7.6219"
"195.46200","8.27006","22174.78516","7.6232"
"195.47200","8.27106","22173.97070","7.6232"
"195.48200","8.27206","22174.60352","7.6245"
"195.49200","8.27294","22177.00000","7.6258"
"195.50200","8.27375","22180.59375","7.6284"
"195.51200","8.27450","22183.92969","7.6298"
"195.52200","8.27525","22185.88086","7.6311"
"195.53200","8.27606","22186.31250","7.6324"
"195.54200","8.27694","22185.89844","7.6337"
"195.55200","8.27781","22185.44727","7.6350"
"195.56200","8.27862","22185.49219","7.6363"
"195.57200","8.27937","22185.70703","7.6376"
"195.58200","8.28012","22185.58594","7.6376"
"195.59200","8.28094","22185.03125","7.6402"
"195.60200","8.28181","22184.46680","7.6416"
"195.61200","8.28269","22184.15820","7.6429"
"195.62200","8.28369","22184.91016","7.6442"
"195.63200","8.28456","22186.91992","7.6468"
"195.64200","8.28537","22189.67188","7.6481"
"195.65200","8.28606","22192.26367","7.6494"
"195.66200","8.28681","22193.46680","7.6507"
"195.67200","8.28762","22193.00000","7.6521"
"195.68200","8.28850","22191.90234","7.6534"
"195.69200","8.28944","22191.22266","7.6547"
"195.70200","8.29025","22191.62305","7.6573"
"195.71200","8.29106","22192.94336","7.6586"
"195.72200","8.29181","22194.28125","7.6599"
"195.73200","8.29256","22194.73438","7.6612"
"195.74200","8.29337","22194.42578","7.6612"
"195.75200","8.29425","22193.79102","7.6625"
"195.76200","8.29512","22193.54688","7.6639"
"195.77200","8.29612","22194.42383","7.6665"
"195.78200","8.29700","22196.66406","7.6665"
"195.79200","8.29775","22199.30469","7.6678"
"195.80200","8.29856","22201.49023","7.6691"
"195.81200","8.29937","22202.58594","7.6704"
"195.82200","8.30031","22203.00586","7.6717"
"195.83200","8.30119","22203.47070","7.6730"
"195.84200","8.30200","22204.45117","7.6743"
"195.85200","8.30275","22205.69141","7.6757"
"195.86200","8.30350","22206.33398","7.6770"
"195.87200","8.30425","22205.88672","7.6783"
"195.88200","8.30506","22204.68945","7.6796"
"195.89200","8.30594","22203.60938","7.6809"
"195.90200","8.30694","22203.15430","7.6822"
"195.91200","8.30794","22203.88672","7.6835"
"195.92200","8.30887","22206.37109","7.6848"
"195.93200","8.30962","22209.82812","7.6875"
"195.94200","8.31037","22212.55664","7.6888"
"195.95200","8.31119","22213.78320","7.6901"
"195.96200","8.31200","22213.53711","7.6914"
"195.97200","8.31287","22212.82812","7.6914"
"195.98200","8.31369","22212.48438","7.6927"
"195.99200","8.31450","22212.55664","7.6940"
"196.00200","8.31525","22212.64062","7.6953"
"196.01200","8.31600","22212.26758","7.6980"
"196.02200","8.31681","22211.55664","7.6993"
"196.03200","8.31769","22210.84180","7.7006"
"196.04200","8.31862","22210.61133","7.7019"
"196.05200","8.31956","22211.30078","7.7032"
"196.06200","8.32044","22213.13477","7.7032"
"196.07200","8.32125","22215.83984","7.7045"
"196.08200","8.32194","22218.16406","7.7071"
"196.09200","8.32269","22219.04102","7.7071"
"196.10200","8.32350","22218.57227","7.7085"
"196.11200","8.32437","22217.51172","7.7098"
"196.12200","8.32531","22216.95703","7.7124"
"196.13200","8.32612","22217.47070","7.7137"
"196.14200","8.32687","22218.55859","7.7150"
"196.15200","8.32769","22219.63086","7.7163"
"196.16200","8.32844","22220.04297","7.7176"
"196.17200","8.32931","22219.81055","7.7189"
"196.18200","8.33019","22219.38281","7.7203"
"196.19200","8.33112","22219.46289","7.7216"
"196.20200","8.33206","22220.84375","7.7229"
"196.21200","8.33287","22223.33398","7.7242"
"196.22200","8.33362","22226.07422","7.7255"
"196.23200","8.33431","22227.84961","7.7268"
"196.24200","8.33512","22228.07422","7.7281"
"196.25200","8.33600","22227.36133","7.7307"
"196.26200","8.33681","22226.56250","7.7321"
"196.27200","8.33762","22226.37109","7.7334"
"196.28200","8.33844","22226.74609","7.7347"
"196.29200","8.33912","22227.07617","7.7360"
"196.30200","8.33994","22226.96680","7.7373"
"196.31200","8.34075","22226.54688","7.7386"
"196.32200","8.34169","22226.35938","7.7386"
"196.33200","8.34262","22226.81055","7.7412"
"196.34200","8.34369","22228.55469","7.7426"
"196.35200","8.34456","22231.77539","7.7439"
"196.36200","8.34537","22235.68750","7.7452"
"196.37200","8.34606","22238.97852","7.7465"
"196.38200","8.34687","22240.50391","7.7478"
"196.39200","8.34769","22240.38086","7.7504"
"196.40200","8.34856","22239.57422","7.7517"
"196.41200","8.34937","22239.07031","7.7530"
"196.42200","8.35019","22239.03125","7.7544"
"196.43200","8.35100","22239.33594","7.7557"
"196.44200","8.35181","22239.48633","7.7570"
"196.45200","8.35262","22239.21875","7.7596"
"196.46200","8.35350","22239.22266","7.7609"
"196.47200","8.35450","22239.72461","7.7622"
"196.48200","8.35544","22241.12695","7.7649"
"196.49200","8.35631","22243.53320","7.7662"
"196.50200","8.35706","22246.40430","7.7662"
"196.51200","8.35775","22248.30469","7.7688"
"196.52200","8.35856","22248.33008","7.7701"
"196.53200","8.35937","22246.99609","7.7714"
"196.54200","8.36025","22245.39258","7.7727"
"196.55200","8.36119","22244.64062","7.7740"
"196.56200","8.36200","22245.06641","7.7753"
"196.57200","8.36275","22246.20312","7.7767"
"196.58200","8.36350","22247.21484","7.7780"
"196.59200","8.36431","22247.45508","7.7806"
"196.60200","8.36512","22247.00781","7.7819"
"196.61200","8.36600","22246.42188","7.7832"
"196.62200","8.36700","22246.63281","7.7845"
"196.63200","8.36794","22248.12891","7.7858"
"196.64200","8.36875","22250.74609","7.7871"
"196.65200","8.36950","22253.43359","7.7885"
"196.66200","8.37025","22254.87891","7.7898"
"196.67200","8.37106","22255.12695","7.7924"
"196.68200","8.37194","22254.84180","7.7937"
"196.69200","8.37281","22254.78906","7.7950"
"196.70200","8.37362","22255.28906","7.7963"
"196.71200","8.37437","22255.82227","7.7976"
"196.72200","8.37512","22255.82812","7.7990"
"196.73200","8.37587","22255.20508","7.8003"
"196.74200","8.37675","22254.11133","7.8016"
"196.75200","8.37762","22253.16797","7.8029"
"196.76200","8.37862","22253.19922","7.8042"
"196.77200","8.37962","22254.86719","7.8055"
"196.78200","8.38050","22258.21094","7.8068"
"196.79200","8.38119","22262.06445","7.8081"
"196.80200","8.38194","22264.81445","7.8094"
"196.81200","8.38269","22265.62891","7.8108"
"196.82200","8.38356","22264.96680","7.8121"
"196.83200","8.38437","22263.85547","7.8134"
"196.84200","8.38519","22263.05664","7.8147"
"196.85200","8.38600","22262.84961","7.8160"
"196.86200","8.38675","22262.90039","7.8160"
"196.87200","8.38756","22262.62891","7.8173"
"196.88200","8.38844","22262.26953","7.8186"
"196.89200","8.38931","22262.20312","7.8199"
"196.90200","8.39025","22262.76562","7.8212"
"196.91200","8.39125","22264.14648","7.8212"
"196.92200","8.39212","22266.80859","7.8226"
"196.93200","8.39287","22269.96094","7.8239"
"196.94200","8.39362","22272.40820","7.8252"
"196.95200","8.39437","22273.11719","7.8265"
"196.96200","8.39519","22272.51562","7.8278"
"196.97200","8.39606","22271.46680","7.8291"
"196.98200","8.39694","22270.84961","7.8304"
"196.99200","8.39775","22270.90430","7.8317"
"197.00200","8.39844","22271.21094","7.8331"
"197.01200","8.39919","22271.12891","7.8344"
"197.02200","8.40000","22270.34961","7.8357"
"197.03200","8.40081","22269.24219","7.8370"
"197.04200","8.40175","22268.52930","7.8383"
"197.05200","8.40269","22268.73242","7.8396"
"197.06200","8.40369","22270.60938","7.8409"
"197.07200","8.40456","22273.99219","7.8422"
"197.08200","8.40537","22277.70312","7.8422"
"197.09200","8.40619","22280.52734","7.8435"
"197.10200","8.40700","22282.16797","7.8449"
"197.11200","8.40787","22282.93359","7.8462"
"197.12200","8.40869","22283.25977","7.8475"
"197.13200","8.40944","22283.36914","7.8488"
"197.14200","8.41019","22283.28125","7.8501"
"197.15200","8.41087","22282.46875","7.8514"
"197.16200","8.41169","22280.86523","7.8540"
"197.17200","8.41250","22279.01172","7.8554"
"197.18200","8.41344","22277.78516","7.8567"
"197.19200","8.41444","22277.74805","7.8593"
"197.20200","8.41544","22279.57031","7.8606"
"197.21200","8.41631","22283.08398","7.8619"
"197.22200","8.41706","22287.00391","7.8632"
"197.23200","8.41781","22289.84961","7.8645"
"197.24200","8.41856","22290.87891","7.8658"
"197.25200","8.41944","22290.50195","7.8672"
"197.26200","8.42025","22289.65234","7.8685"
"197.27200","8.42106","22288.94141","7.8698"
"197.28200","8.42181","22288.55469","7.8711"
"197.29200","8.42256","22288.29102","7.8724"
"197.30200","8.42337","22287.74414","7.8737"
"197.31200","8.42419","22287.18164","7.8750"
"197.32200","8.42506","22286.81055","7.8763"
"197.33200","8.42606","22287.39648","7.8777"
"197.34200","8.42706","22289.16992","7.8803"
"197.35200","8.42794","22292.20703","7.8816"
"197.36200","8.42869","22295.68750","7.8829"
"197.37200","8.42944","22298.11133","7.8842"
"197.38200","8.43025","22298.93945","7.8855"
"197.39200","8.43106","22298.58398","7.8868"
"197.40200","8.43194","22298.01562","7.8881"
"197.41200","8.43281","22297.93164","7.8908"
"197.42200","8.43362","22298.37109","7.8921"
"197.43200","8.43437","22299.14258","7.8934"
"197.44200","8.43512","22299.45117","7.8947"
"197.45200","8.43594","22298.96875","7.8960"
"197.46200","8.43681","22298.26367","7.8973"
"197.47200","8.43775","22297.77148","7.8986"
"197.48200","8.43875","22298.33203","7.9013"
"197.49200","8.43962","22300.35156","7.9026"
"197.50200","8.44050","22303.23633","7.9039"
"197.51200","8.44125","22305.83594","7.9052"
"197.52200","8.44200","22307.23633","7.9065"
"197.53200","8.44287","22307.48633","7.9078"
"197.54200","8.44369","22307.26562","7.9091"
"197.55200","8.44450","22306.98828","7.9118"
"197.56200","8.44525","22306.75977","7.9118"
"197.57200","8.44600","22306.38281","7.9144"
"197.58200","8.44675","22305.59570","7.9157"
"197.59200","8.44756","22304.26367","7.9170"
"197.60200","8.44844","22302.79688","7.9183"
"197.61200","8.44937","22302.11523","7.9196"
"197.62200","8.45037","22302.76172","7.9209"
"197.63200","8.45137","22305.16016","7.9222"
"197.64200","8.45219","22309.00000","7.9236"
"197.65200","8.45294","22312.65039","7.9249"
"197.66200","8.45369","22315.06836","7.9262"
"197.67200","8.45450","22316.05859","7.9275"
"197.68200","8.45531","22315.66992","7.9301"
"197.69200","8.45612","22314.84375","7.9314"
"197.70200","8.45694","22314.10156","7.9327"
"197.71200","8.45769","22313.61328","7.9341"
"197.72200","8.45844","22312.95117","7.9354"
"197.73200","8.45919","22311.75977","7.9367"
"197.74200","8.46006","22310.53906","7.9380"
"197.75200","8.46094","22310.03125","7.9393"
"197.76200","8.46194","22310.74414","7.9406"
"197.77200","8.46287","22312.89648","7.9406"
"197.78200","8.46375","22316.25000","7.9419"
"197.79200","8.46450","22319.59375","7.9445"
"197.80200","8.46519","22321.62891","7.9459"
"197.81200","8.46600","22321.96875","7.9472"
"197.82200","8.46681","22321.31055","7.9485"
"197.83200","8.46775","22320.45703","7.9498"
"197.84200","8.46856","22320.28125","7.9498"
"197.85200","8.46937","22320.96289","7.9511"
"197.86200","8.47012","22321.74609","7.9524"
"197.87200","8.47081","22321.85547","7.9537"
"197.88200","8.47162","22321.09961","7.9563"
"197.89200","8.47244","22320.06250","7.9577"
"197.90200","8.47337","22319.37695","7.9590"
"197.91200","8.47437","22319.76953","7.9603"
"197.92200","8.47531","22321.78516","7.9616"
"197.93200","8.47619","22325.12305","7.9629"
"197.94200","8.47694","22328.52930","7.9642"
"197.95200","8.47775","22330.92188","7.9668"
"197.96200","8.47862","22332.16406","7.9682"
"197.97200","8.47950","22332.77148","7.9695"
"197.98200","8.48037","22333.37695","7.9708"
"197.99200","8.48112","22334.15430","7.9721"
"198.00200","8.48181","22334.57617","7.9734"
"198.01200","8.48256","22333.97461","7.9760"
"198.02200","8.48331","22332.37109","7.9773"
"198.03200","8.48419","22330.67773","7.9786"
"198.04200","8.48519","22329.54688","7.9800"
"198.05200","8.48619","22329.82812","7.9813"
"198.06200","8.48719","22332.13086","7.9826"
"198.07200","8.48800","22335.79883","7.9839"
"198.08200","8.48875","22339.42383","7.9852"
"198.09200","8.48950","22341.64062","7.9865"
"198.10200","8.49031","22342.22656","7.9878"
"198.11200","8.49119","22341.79492","7.9891"
"198.12200","8.49206","22341.14258","7.9905"
"198.13200","8.49281","22340.80469","7.9918"
"198.14200","8.49356","22340.64648","7.9931"
"198.15200","8.49431","22340.13867","7.9944"
"198.16200","8.49512","22339.02344","7.9957"
"198.17200","8.49594","22337.51758","7.9970"
"198.18200","8.49687","22336.55664","7.9983"
"198.19200","8.49787","22336.82422","7.9996"
"198.20200","8.49881","22338.58789","8.0009"
"198.21200","8.49962","22341.80078","8.0023"
"198.22200","8.50037","22345.19922","8.0036"
"198.23200","8.50112","22347.24805","8.0049"
"198.24200","8.50194","22347.71484","8.0062"
"198.25200","8.50281","22347.11914","8.0075"
"198.26200","8.50369","22346.52734","8.0088"
"198.27200","8.50456","22346.61523","8.0101"
"198.28200","8.50531","22347.15234","8.0114"
"198.29200","8.50600","22347.55469","8.0127"
"198.30200","8.50675","22347.10352","8.0127"
"198.31200","8.50750","22345.87891","8.0141"
"198.32200","8.50837","22344.47266","8.0167"
"198.33200","8.50931","22343.56836","8.0180"
"198.34200","8.51025","22344.01758","8.0193"
"198.35200","8.51119","22346.19531","8.0206"
"198.36200","8.51200","22349.53711","8.0219"
"198.37200","8.51275","22352.62500","8.0232"
"198.38200","8.51356","22354.32422","8.0246"
"198.39200","8.51444","22354.97656","8.0259"
"198.40200","8.51525","22355.05859","8.0285"
"198.41200","8.51606","22355.23047","8.0298"
"198.42200","8.51687","22355.65039","8.0311"
"198.43200","8.51756","22355.67969","8.0324"
"198.44200","8.51831","22355.00391","8.0337"
"198.45200","8.51912","22353.60352","8.0350"
"198.46200","8.52000","22352.15234","8.0364"
"198.47200","8.52094","22351.65625","8.0377"
"198.48200","8.52194","22352.50781","8.0403"
"198.49200","8.52294","22355.05469","8.0416"
"198.50200","8.52375","22359.12109","8.0429"
"198.51200","8.52444","22362.75000","8.0442"
"198.52200","8.52525","22364.71875","8.0455"
"198.53200","8.52606","22365.00586","8.0469"
"198.54200","8.52694","22364.39453","8.0482"
"198.55200","8.52781","22364.00000","8.0495"
"198.56200","8.52862","22364.13867","8.0508"
"198.57200","8.52937","22364.46094","8.0521"
"198.58200","8.53012","22364.32812","8.0534"
"198.59200","8.53094","22363.55078","8.0547"
"198.60200","8.53181","22362.75586","8.0560"
"198.61200","8.53269","22362.43555","8.0573"
"198.62200","8.53369","22362.85938","8.0587"
"198.63200","8.53456","22364.54297","8.0613"
"198.64200","8.53537","22367.16406","8.0626"
"198.65200","8.53606","22369.50195","8.0639"
"198.66200","8.53681","22370.43164","8.0652"
"198.67200","8.53769","22369.88867","8.0665"
"198.68200","8.53856","22368.81836","8.0678"
"198.69200","8.53950","22368.32422","8.0691"
"198.70200","8.54031","22368.87891","8.0705"
"198.71200","8.54112","22370.20898","8.0718"
"198.72200","8.54187","22371.54688","8.0731"
"198.73200","8.54262","22372.17969","8.0744"
"198.74200","8.54344","22371.89648","8.0770"
"198.75200","8.54431","22371.46484","8.0783"
"198.76200","8.54525","22371.31641","8.0796"
"198.77200","8.54619","22372.32422","8.0810"
"198.78200","8.54706","22374.55469","8.0823"
"198.79200","8.54787","22377.28320","8.0836"
"198.80200","8.54862","22379.17383","8.0849"
"198.81200","8.54944","22379.79492","8.0862"
"198.82200","8.55031","22379.50195","8.0888"
"198.83200","8.55119","22379.37891","8.0901"
"198.84200","8.55200","22379.96875","8.0928"
"198.85200","8.55269","22380.76172","8.0941"
"198.86200","8.55344","22381.06250","8.0941"
